model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,total_score,tfidf_mean_similarity,tfidf_max_similarity,jaccard_similarity,semantic_density,match_count,matched_keywords,has_numerical_values,extracted_numerical_value,scoring_method,threshold_level,relevance_category,priority_color
gpt-4o-mini,5-32,Offshore,221,48,Technical,Cable protection may be required for up to 10% of the route (up to 17 acres [6.88 hectares]),Export cable construction area,17,acres,Inspire 2021,environmental impact assessment; marine habitat protection,0.1430908145655054,0.0073808072045281805,0.2427566124906207,0.03968253968253968,0.59375,41,outer continental shelf a (partial); cut in wind speed (partial); impact assessment; torpedo testing area (partial); cable; number of turbines per row (partial); turbine position y (partial); cable type (partial); wind speed at 10m (partial); distance to substation (partial),True,17 acres,comprehensive_scientific,0.1,Medium-High Relevance,🟡
claude-3-haiku-20240307,,Offshore,191,48,Environmental,"Cable protection may be required for up to 10% of the route (up to 4 acres), with the Project design envelope allowing for up to 16 acres.",Cable protection installation,16,acres,Inspire 2021,Environmental,0.13764429557872113,0.00506093265999341,0.23739567953310392,0.027888446215139442,0.5882352941176471,30,outer continental shelf a (partial); cut in wind speed (partial); design; cable; number of turbines per row (partial); turbine position y (partial); cable type (partial); wind speed at 10m (partial); installation; distance to substation (partial),True,16 acres,comprehensive_scientific,0.1,Medium-High Relevance,🟡
claude-3-haiku-20240307,,Offshore,194,48,Spatial,Cable protection may be required for up to 10% of the route (up to 17 acres) with the Project design envelope allowing for up to 70 acres.,Cable protection along the route,70,acres,Ocean Wind 2022,Environmental,0.1365040289259194,0.006164249471480911,0.2274322110955374,0.031746031746031744,0.5945945945945946,45,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); design; cable; number of turbines per row (partial); turbine position y (partial); wind zone (partial); cable type (partial); wind speed at 10m (partial),True,70 acres,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,OWF-REG-2023-001,Offshore,163,48,Spatial,Minimum 1 km spacing required between turbines in array layout,US Outer Continental Shelf,1,km,BOEM 2021 Renewable Energy Regulations,array efficiency; wake effects,0.1354498586322056,0.004752530150742079,0.2518294885730293,0.04,0.5,43,outer continental shelf a (partial); regulation; cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); caribbean fishery management council (partial); min depth (partial); outer continental shelf name (partial); min kilovolt (partial),True,1 km,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,OWED-2023-001,Offshore,47,48,Environmental,Wind turbines must maintain a minimum distance of 1 km from known marine mammal migration routes.,North Atlantic offshore wind lease areas,1,km,Marine Mammal Protection Act (MMPA),wildlife protection; construction planning,0.134968654032651,0.008979570222184027,0.20520019625168087,0.05220883534136546,0.59375,77,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); min depth (partial); life cycle (partial); torpedo testing area (partial),True,1 km,comprehensive_scientific,0.1,Medium-High Relevance,🟡
claude-3-haiku-20240307,10-41,Offshore,362,48,Spatial,Cable Protection shall not exceed 1.68 acres of permanent impacts,Oyster Creek IECRC – Barnegat Bay Alt A – Base Case to Marina,1.68,acres,Ocean Wind 1 Offshore Wind Farm Essential Fish Habitat Assessment,Environmental,0.13355454826260393,0.008125655574295,0.255792733588082,0.047244094488188976,0.4411764705882353,49,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); farm power output (partial); impact assessment (partial); cable; number of turbines per row (partial); turbine position y (partial); wind zone (partial); cable type (partial),True,1.68 acres,comprehensive_scientific,0.1,Medium-High Relevance,🟡
claude-3-haiku-20240307,10-43,Offshore,364,48,Spatial,Cofferdam HDD anchoring area shall be calculated as 175 m radius from center point of HDD Exit pit,Cofferdam HDD anchoring areas,175,m,Ocean Wind 1 Offshore Wind Farm Essential Fish Habitat Assessment,Technical,0.13195922657742204,0.008019353871233429,0.23340442099589984,0.04365079365079365,0.5,48,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); farm power output (partial); impact assessment (partial); torpedo testing area (partial); number of turbines per row (partial); wind zone (partial); wind speed at 10m (partial); gulf of mexico fishery management council (partial),True,175 m,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,"COP Volume I, Section 6.1.3.4",Offshore,52,48,Technical,Jack-up vessels may be required for cable recovery/repairs within 656 feet (200 meters) of the OSSs and WTGs.,Cable recovery/repairs,200,meters,,cable repair; marine operations,0.13123327788205716,0.0031937285106655123,0.2917348863095469,0.015748031496062992,0.39285714285714285,20,outer continental shelf a (partial); cut in wind speed (partial); cable; number of turbines per row (partial); turbine position y (partial); cable type (partial); wind speed at 10m (partial); gulf of mexico fishery management council (partial); number of blades (partial); naval operations area (partial),True,200 meters,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,OWED-2023-001,Offshore,162,48,Environmental,Wind turbines must maintain a minimum clearance of 1 km from known marine mammal migratory paths.,North Atlantic offshore wind lease areas,1,km,Marine Wildlife Protection Act (MWPA),Environmental; Spatial,0.12928258246950186,0.008119346540497252,0.18516990961853672,0.05241935483870968,0.6,75,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); min depth (partial); life cycle (partial); torpedo testing area (partial),True,1 km,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,OWF-REG-2023-004,Offshore,82,48,Environmental,Wind turbines must maintain a minimum distance of 1 km from known marine mammal migration routes.,North Sea offshore wind projects,1,km,North Sea Environmental Protection Agency (NSEPA),Environmental impact; Wildlife protection,0.12850928763361336,0.007941992519334327,0.19801690423680304,0.04838709677419355,0.5625,64,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); impact assessment (partial); min depth (partial); life cycle (partial),True,1 km,comprehensive_scientific,0.1,Medium-High Relevance,🟡
claude-3-haiku-20240307,10-41,Offshore,362,48,Spatial,Cable Installation and Seafloor Preparation shall not exceed 14.06 acres of temporary impacts,Oyster Creek IECRC – Barnegat Bay Alt A – Base Case to Marina,14.06,acres,Ocean Wind 1 Offshore Wind Farm Essential Fish Habitat Assessment,Environmental,0.12579183618448264,0.008055959144802664,0.2424219546820857,0.046511627906976744,0.40540540540540543,53,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); farm power output (partial); impact assessment (partial); cable; number of turbines per row (partial); turbine position y (partial); wind zone (partial),True,14.06 acres,comprehensive_scientific,0.1,Medium-High Relevance,🟡
claude-3-haiku-20240307,10-41,Offshore,362,48,Spatial,HDD Exit Pit shall not exceed 1.12 acres of permanent impacts,Oyster Creek IECRC – Barnegat Bay Alt A – Base Case to Marina,1.12,acres,Ocean Wind 1 Offshore Wind Farm Essential Fish Habitat Assessment,Environmental,0.12553056390744044,0.0066614505576779,0.2502796083901804,0.038910505836575876,0.4,44,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); farm power output (partial); impact assessment (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial); distance to substation (partial),True,1.12 acres,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,6-18,Offshore,277,48,Technical,The wind turbine array row spacing would be reduced from 1 nm between rows to no less than 0.99 nm between rows.,Turbine array layout,0.99,nm,,turbine layout; technical specifications,0.12519454418501028,0.007841786897713464,0.24309428378363424,0.01984126984126984,0.45161290322580644,41,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial),True,0.99 nm,comprehensive_scientific,0.1,Medium-High Relevance,🟡
claude-3-haiku-20240307,,Offshore,277,48,Technical,Ocean Wind 1's turbine array row spacing would be reduced from 1 nm between rows to no less than 0.99 nm between rows.,Ocean Wind 1 Lease Area,0.99,nautical mile,Alternative C-2,Technical,0.12332777162841398,0.009966287166551364,0.19847910484152367,0.027559055118110236,0.5428571428571428,59,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); torpedo testing area (partial); lease date (partial); number of turbines per row (partial),True,0.99 nautical mile,comprehensive_scientific,0.1,Medium-High Relevance,🟡
claude-3-haiku-20240307,10-41,Offshore,362,48,Spatial,Cofferdam HDD Anchoring Area shall not exceed 20.21 acres of permanent impacts,Oyster Creek IECRC – Barnegat Bay Alt A – Base Case to Marina,20.21,acres,Ocean Wind 1 Offshore Wind Farm Essential Fish Habitat Assessment,Environmental,0.12049575008173136,0.00794307007397825,0.24226759719361066,0.04263565891472868,0.3611111111111111,53,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); farm power output (partial); impact assessment (partial); torpedo testing area (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial),True,20.21 acres,comprehensive_scientific,0.1,Medium-High Relevance,🟡
claude-3-haiku-20240307,,Offshore,206,48,Environmental,The installation of array cables between WTGs and substation foundations (interconnection cables) would take place within areas that were previously disturbed during the seabed preparation activities and foundation installation.,Array cable and substation interconnection cable corridors,98,feet,Ocean Wind 2022,Environmental,0.11633809631532029,0.007705401362846013,0.19416589010483895,0.0311284046692607,0.4878048780487805,63,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); foundation; torpedo testing area (partial); cable; number of turbines per row (partial); power line id (partial),True,98 feet,comprehensive_scientific,0.1,Medium-High Relevance,🟡
