model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,total_score,tfidf_mean_similarity,tfidf_max_similarity,jaccard_similarity,semantic_density,match_count,matched_keywords,has_numerical_values,extracted_numerical_value,scoring_method
gemini-2.5-flash,,Offshore,252,22,Environmental,"BOEM would require a 200-m exclusion zone for sea turtles during deep hole boring activity, ensuring that no sea turtles would be exposed to sound levels greater than 120 dB (marine mammal harassment threshold from a continuous acoustic source).",Offshore wind farm deep hole boring activity (construction phase),200.0,m,BOEM,environmental protection; marine life protection; acoustic management; construction methodology,0.08275382347280362,0.004602904167021398,0.13000299033370902,0.04044117647058824,0.3382352941176471,52,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); zone; farm power output (partial); caribbean fishery management council (partial); life cycle (partial); number of turbines per row (partial); turbine position y (partial),True,200.0 m,comprehensive_scientific
gpt-4o-mini,,Offshore,41,29,Environmental,The discharge of bilge and ballast water is regulated under 33 CFR 151.10; which limits the discharge of water mixtures in waters less than 12 nm from shore.,Coastal waters,12.0,nm,33 CFR 151.10,water quality; marine ecology,0.08273242380504905,0.0007338444164280505,0.1478732098718492,0.015384615384615385,0.35,16,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); gulf of mexico fishery management council (partial); water bodies (partial); number of blades (partial); wind speed at 50m (partial); specific humidity at 2m (partial),True,12.0 nm,comprehensive_scientific
gemini-1.5-pro,,Offshore,74,26,Safety,"If BSEE has not responded to the submitted documentation within 5 business days, the Lessee may presume concurrence and continue operating.",Critical safety systems,5,business days,,safety systems; BSEE notification; operational status,0.0827176514259725,0.001709885986522974,0.17964205022755178,0.011673151750972763,0.25806451612903225,25,cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine status (partial); status; number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); operational event (partial),True,5 business days,comprehensive_scientific
gpt-4o-mini,,Offshore,371,33,Safety,All vessels greater than 19.8 meters (65 feet) must operate at speeds of 10 knots or less within these areas during seasonal time periods.,Seasonal Management Areas (SMAs) for reducing ship strikes of North Atlantic Right Whales (NARWs) in the U.S. and Canada.,10.0,knots,,marine safety; wildlife protection,0.08271160153187718,0.00338596747558647,0.10392925293310852,0.040892193308550186,0.42,48,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); life cycle (partial); torpedo testing area (partial); current time (partial); down time (partial); number of turbines per row (partial); turbine position y (partial),True,10.0 knots,comprehensive_scientific
gpt-4.1,Page 18 of 29,Offshore,29,27,Technical,"To use a lesser Tier engine, the Permittee shall ensure one of the following conditions is met: i. A vessel with a higher Tier engine is not available within two hours of when the vessel must be deployed; or ii. The total emissions associated with the use of a vessel with the higher Tier engine(s) would be greater than the total emissions associated with the use of the vessel with the next lower Tier engine(s). For purposes of this subparagraph, when determining the total emissions associated with the use of a vessel with a particular engine, the Permittee shall include the emissions of the vessel that would occur when the vessel would be in transit to the WDA from the vessel’s starting location.",All applicable engines on vessels used for the project when operating as OCS sources,2.0,hours,"Revolution Wind, LLC Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05 Section IV(C)(5) and (6)",air emissions; marine vessel compliance; environmental impact assessment; logistics,0.08270328058245066,0.0031640965601806297,0.09351909433147576,0.04501607717041801,0.4437869822485207,58,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); impact assessment; min depth (partial); cable; outer continental shelf name (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial),True,2.0 hours,comprehensive_scientific
gemini-1.5-pro,,Offshore,49,40,Environmental,LOA Holder must provide a final report within 30 days following resolution of NMFS' comments on the draft report.,Reporting requirement following marine mammal monitoring,30.0,days,NMFS,marine mammal monitoring; environmental impact assessment; reporting,0.0826610825453887,0.001841916505259465,0.14948988439331812,0.023622047244094488,0.3235294117647059,30,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); impact assessment; number of turbines per row (partial); power line id (partial); turbine position y (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,30.0 days,comprehensive_scientific
deepseek-chat,NS-OW-2023-05,Offshore,673,20,Spatial,Wind turbines must maintain a minimum distance of 500 meters from shipping lanes.,North Sea Exclusive Economic Zone (EEZ),500,meters,International Maritime Organization (IMO) Regulation 12.3,"Navigation safety, project layout",0.08261016353340445,0.006178953508616083,0.1092249579592284,0.04330708661417323,0.3870967741935484,65,sea depth (partial); wind direction (partial); outer continental shelf a (partial); regulation; cut in wind speed (partial); turbine model (partial); turbine spacing (partial); zone; turbine status (partial); min depth (partial),True,500 meters,comprehensive_scientific
deepseek-chat,NOW-2023-001,Offshore,837,20,Technical,Wind turbines must maintain a minimum clearance of 22 meters between lowest blade tip and highest astronomical tide,All offshore wind turbines in North Sea jurisdictions,22,meters,International Electrotechnical Commission (IEC) 61400-3,Aviation safety; Structural design,0.08259431398057707,0.005811776860631637,0.10935328590902314,0.03461538461538462,0.40540540540540543,58,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); design; min depth (partial),True,22 meters,comprehensive_scientific
deepseek-chat,NSOW-2023-0042,Offshore,392,23,Technical,"Substation platforms shall be designed to withstand 1,000-year return period wave loads",All offshore installations in >30m water depth,1000,year return period,IEC 61400-3-1,structural engineering; safety,0.08258988250331487,0.002439178224741399,0.10699708335507249,0.0234375,0.4482758620689655,34,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); load; design; min depth (partial); number of turbines per row (partial); turbine position y (partial); load factor (partial); wind speed at 10m (partial),True,1000 year return period,comprehensive_scientific
gemini-1.5-pro,,Offshore,24,40,Safety,"If the clearance zone is larger than 5 km, at least one dedicated PSO vessel (with at least three on-duty PSOs) and an aerial platform (with at least two on-duty PSOs) must be used",UXO/MEC detonation during offshore wind farm development,5.0,km,,unexploded ordnance; marine construction; safety; personnel,0.08257608201100122,0.00382507184490417,0.14020632908537242,0.01845018450184502,0.35294117647058826,43,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); zone; farm power output (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial); danger zone (partial),True,5.0 km,comprehensive_scientific
gemini-1.5-pro,27,Offshore,140,26,Technical,"No later than 120 days prior to instrument deployment and before any construction begins, the Lessee must submit to BOEM and BSEE (renewable_reporting@boem.gov; renewableenergyoperations@bsee.gov and TIMSWeb) the Long-term PAM Plan that describes all proposed equipment (including number and configuration of instruments), deployment locations, mooring design, detection review methodology, and other procedures and protocols related to the required use of PAM.","Planning phase, Passive Acoustic Monitoring Plan Submission",120,days,,acoustic monitoring; planning; reporting,0.08252799072006267,0.002762914123691557,0.12101863121705017,0.03146853146853147,0.38823529411764707,37,outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); design; number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,120 days,comprehensive_scientific
deepseek-chat,NSW-REG-2023-004,Offshore,28,17,Environmental,Noise levels from pile driving must not exceed 160 dB re 1 µPa at 750 m from the source.,North Sea offshore wind projects,160,dB re 1 µPa,"OSPAR Commission, Annex 9",Environmental impact; Marine wildlife protection,0.08250188559224507,0.004031362052265844,0.11170439931835513,0.031007751937984496,0.4117647058823529,40,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); impact assessment (partial); life cycle (partial); number of turbines per row (partial); wind zone (partial); wind speed at 10m (partial); gulf of mexico fishery management council (partial),True,160 dB re 1 µPa,comprehensive_scientific
