model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,total_score,tfidf_mean_similarity,tfidf_max_similarity,jaccard_similarity,semantic_density,match_count,matched_keywords,has_numerical_values,extracted_numerical_value,scoring_method,threshold_level,relevance_category,priority_color
gpt-4o-mini,,Offshore,37,40,Technical,LOA Holder must submit NMFS previously approved PSOs and PAM operators to NMFS Office of Protected Resources for review and confirmation of their approval for specific roles at least 30 days prior to commencement of the activities requiring PSOs/PAM operators.,Activities requiring PSOs/PAM operators.,30.0,days,NMFS Office of Protected Resources,permitting; marine mammal monitoring,0.0636060692348038,0.0006785835524326,0.0743910659883825,0.0265151515151515,0.3571428571428571,24,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); wind resource id (partial); wind resource (partial),True,30.0 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
claude-3-haiku-20240307,,Offshore,10,40,Safety,LOA Holder's vessels must maintain a minimum separation distance of 500 m from North Atlantic,Vessels,500,meters,,"Environmental, Safety",0.0630905968473275,0.0016220244368389,0.0613106802554682,0.020242914979757,0.4,27,outer continental shelf a (partial); cut in wind speed (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,500 meters,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,50 CFR 217.265(c)(3),Offshore,43,40,Safety,At least three on-duty PSOs must be stationed and observing from the activity platform during impact pile driving or UXO/MEC detonation.,Impact pile driving and UXO/MEC detonation activities.,3.0,,50 CFR 217.265(c)(2),marine mammal protection; construction safety,0.0627804557208012,0.0014071266049278,0.088801992064727,0.0150943396226415,0.3255813953488372,20,outer continental shelf a (partial); cut in wind speed (partial); impact assessment (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); distance to population center (partial); wind speed at 50m (partial); impact type (partial); impact area uri (partial),True,3.0,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,2,Offshore,2,34,Environmental,"The Lessee must ensure that vessel operators comply with 10 knot (18.5 km/hr) or less speed restrictions in the following circumstances: When mother/calf pairs, pods, or large assemblages of cetaceans are observed near any vessel.","All vessels near mother/calf pairs, pods, or large assemblages of cetaceans",10.0,knots,Section 1.2.2.3 of the conditions,marine mammal protection; vessel operations; speed restrictions,0.0627334064116815,0.0020371836005152,0.0706375341473422,0.0218181818181818,0.3636363636363636,29,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); max wind speed (partial); wind speed (partial),True,10.0 knots,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
claude-3-haiku-20240307,,Offshore,10,40,Safety,"If a North Atlantic right whale is reported via any of the monitoring systems (refer back to paragraph (b)(4) of this section) within 10 kilometers (km; 6.2 miles (mi)) of a transiting vessel(s), that vessel must operate at 10 knots (kn; 11.5 miles per hour (mph)) or less for 24 hours following the reported detection.",Transiting vessels,10,knots,,"Environmental, Safety",0.0622569377889695,0.0005154904281497,0.0523715196780799,0.0285714285714285,0.40625,24,cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); distance to population center (partial),True,10 knots,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,page 8 of 28,Offshore,16,40,Technical,"LOA Holder must utilize PSO(s) and PAM operator(s), as described in § 217.265(c). At least three on duty PSOs must be on the pile driving platform.",Pile driving platform during pile driving activities,3.0,,50 CFR 217.264(c)(11),marine mammal protection; personnel requirements,0.0618068821962616,0.0004703288489383,0.0843344756549577,0.0149253731343283,0.3333333333333333,17,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); distance to population center (partial); wind speed at 50m (partial); impact area uri (partial); specific humidity at 2m (partial),True,3.0,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,29,Offshore,20,27,Environmental,The Permittee shall maintain emissions of NOx below a limit of 6.,Operational phase,6.0,,,emissions; air quality,0.0617591648921113,0.0006796739935887,0.0857493738792389,0.0121457489878542,0.3333333333333333,17,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); gulf of mexico fishery management council (partial); number of blades (partial); operational event (partial); wind speed at 50m (partial); operational status (partial),True,6.0,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-chat,N/A (Example),Offshore,10,44,Safety,Offshore wind turbines must maintain a minimum clearance of 22 meters above Mean High Water (MHW).,Navigable waters under BOEM jurisdiction,22,meters,Bureau of Ocean Energy Management (BOEM),Navigational safety; Technical design,0.0614262035963277,0.0035170300671483,0.0734306516367902,0.0274509803921568,0.325,53,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); caribbean fishery management council (partial); design; min depth (partial); min kilovolt (partial),True,22 meters,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-reasoner,OWF-REG-2023-004,Offshore,19,18,Safety,Personnel transfer vessels must maintain minimum capacity for 12 persons and comply with IMO MODU Code safety standards,All crew transfer operations in offshore wind farms,12,persons,Maritime Safety Authority Regulation 45-C,Safety,0.0613038116298199,0.0036553262764659,0.0885630418411578,0.0193050193050193,0.2941176470588235,50,wind direction (partial); outer continental shelf a (partial); regulation; cut in wind speed (partial); farm power output (partial); min depth (partial); current time (partial); down time (partial); min kilovolt (partial); number of turbines per row (partial),True,12 persons,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,,Offshore,15,40,Technical,LOA Holder must provide NMFS Office of Protected Resources with a bubble curtain performance test and maintenance report to review within 72 hours after each pile using a bubble curtain is installed.,Bubble curtain installation during construction phase.,72.0,hours,,regulatory compliance; marine construction,0.0610929145578465,0.0014389912146183,0.080670365807834,0.0304182509505703,0.3023255813953488,40,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); installation; distance to substation (partial); gulf of mexico fishery management council (partial),True,72.0 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,50 CFR 217.264(f)(14),Offshore,32,40,Safety,"If an acoustic source is shut down for a period longer than 30 minutes, all clearance and ramp-up procedures must be initiated.",Operational procedures following acoustic source shutdown.,30.0,minutes,50 CFR Part 217 Subpart AA,acoustic monitoring; construction procedures,0.0608034070595501,0.0006488026677787,0.0584167268930344,0.0150943396226415,0.4,26,outer continental shelf a (partial); cut in wind speed (partial); min depth (partial); down time (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); operational event (partial),True,30.0 minutes,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-reasoner,BOEM-2023-001,Offshore,11,18,Safety,Emergency shutdown systems must initiate turbine blade arrest within 8 seconds of activation command.,Offshore wind turbines,8,seconds,IEC 61400-3-1:2019 Section 9.7.2,"Personnel Safety, System Fail-Safes",0.0603881082762282,0.005058922404949,0.0853544489368134,0.0231660231660231,0.28125,47,wind direction (partial); cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); down time (partial); number of turbines per row (partial); turbine position y (partial),True,8 seconds,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,,Offshore,37,40,Technical,LOA Holder must submit NMFS previously approved PSOs and PAM operators to NMFS Office of Protected Resources for review and confirmation of their approval for specific roles 15 days prior to when new PSOs/PAM operators are required after activities have commenced.,Activities requiring PSOs/PAM operators.,15.0,days,NMFS Office of Protected Resources,permitting; marine mammal monitoring,0.0590754713980416,0.0006915058564018,0.0758076991558712,0.0223880597014925,0.3157894736842105,24,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); wind resource id (partial); wind resource (partial),True,15.0 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
