model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,is_regulatory,confidence_score,analysis_reason,text_length,has_numerical_constraint
gemini-1.5-pro,,Offshore,94,20,Environmental,Aboveground transmission structures will be dismantled and foundations removed as required by regulatory standards or landowner requirements.,Onshore transmission infrastructure,,,,decommissioning; land use; visual impact,True,0.7,Contains 1 mandatory verb(s); Contains 2 constraint type(s); Contains 1 regulatory context(s),141,False
gemini-2.5-flash,6.3,Offshore,70,12,Environmental,The applicable LORs must be described in the SLIA.,"Offshore wind projects, specifically concerning the Seascape and Landscape Impact Assessment (SLIA) process.",,,SLVIA process guidelines,environmental impact assessment; visual impact assessment; regulatory compliance,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,50,False
claude-3-haiku-20240307,,Offshore,76,26,Safety,Safety diagram(s) must be reviewed and stamped by a registered professional engineer. Drawings must show location of all lifesaving equipment and egress routes.,All project facilities,,,Offshore Wind Farm Documentation Requirements,Safety,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,160,False
gpt-4o-mini,50 CFR 217.264(g)(9),Offshore,33,40,Safety,"If a marine mammal is deemed to be at risk of interaction after the gear is deployed or set, all gear must be immediately removed from the water.",Operational phase during gear deployment,,,,marine mammal protection; safety protocols,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,145,False
claude-3-haiku-20240307,,Offshore,823,20,Spatial,Areas within 10 mi (16.1 kilometer) of the export cable route and Lease Area,Search and Rescue (SAR),10,mi,BOEM,Search and rescue,True,0.7,Contains 1 regulatory phrase(s); Contains 1 constraint type(s); Contains 1 regulatory context(s); Contains 1 numerical constraint(s),76,True
gpt-4o-mini,50 CFR 217.264(f)(14),Offshore,32,40,Safety,Gear must not be deployed if there is a risk of interaction with marine mammals.,Fishery monitoring surveys during construction activities.,,,50 CFR Part 217 Subpart AA,marine mammal protection; fisheries monitoring,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,80,False
deepseek-chat,OWF-2023-001,Offshore,78,48,Technical,All electrical substations must comply with IEC 61400-22 for corrosion resistance.,Offshore wind farm substations,,,International Electrotechnical Commission (IEC),technical; safety,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),82,True
claude-3-haiku-20240307,,Offshore,76,26,Technical,Complete set of cable drawing(s) must be reviewed and stamped by a registered professional engineer.,Export and inter-array cables,,,Offshore Wind Farm Documentation Requirements,Technical,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,100,False
gemini-1.5-pro,RP 901,Offshore,466,11,Safety,"The FE shall be responsible for distributing a “Lessons Learned” memo indicating the issue, the root cause, the solution, and the means for prevention of a reoccurrence to the director of project management and safety and quality.",Construction phase,,,RP 901,quality control; knowledge management,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,230,False
gemini-1.5-pro,73,Offshore,152,12,Technical,Wind turbines should be well maintained for the duration of the operating permit.,"Wind turbines, Operational phase",,,BLM 2013,maintenance; operational performance,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),81,False
claude-3-haiku-20240307,10039663-HOU-01,Offshore,34,21,Technical,"Site conditions consisting of all site-specific conditions that may influence the design of a wind turbine structure and other components of an offshore wind facility by governing their loading, capacity, or both shall be taken into account in the design.",Offshore wind facilities,,,DNV GL,Technical; Safety,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,255,False
claude-3-haiku-20240307,,Offshore,823,20,Spatial,Areas within 10 mi (16.1 kilometer) of the export cable route and Lease Area,"Aviation and air traffic, military and national security, and radar systems",10,mi,BOEM,"Aviation, military, radar systems",True,0.7,Contains 1 regulatory phrase(s); Contains 1 constraint type(s); Contains 1 regulatory context(s); Contains 1 numerical constraint(s),76,True
gpt-4o-mini,,Offshore,39,40,Technical,PAM operators must demonstrate that they have prior experience with real-time acoustic detection systems and/or have completed specialized training for operating PAM systems and detecting and identifying Atlantic Ocean marine mammals sounds.,Operational phase,,,,marine mammal monitoring; acoustic detection,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),241,False
gpt-4o-mini,,Offshore,39,40,Technical,"PAM operators must be able to distinguish between whether a marine mammal or other species sound is detected, possibly detected, not detected and similar terminology must be used across companies/projects.",Operational phase,,,,marine mammal monitoring; acoustic detection,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,205,False
claude-3-haiku-20240307,,Offshore,98,26,Environmental,The Lessee must submit for BOEM and BSEE approval a plan to deter perching on offshore infrastructure by roseate terns and other marine birds.,Offshore infrastructure,,,"BOEM, BSEE, and USFWS",Environmental,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),142,False
claude-3-haiku-20240307,,Offshore,105,20,Technical,Exporting power from the Lease Area at voltages less than 230 kV endangers the Project's technical and commercial feasibility because 138 kV cables cannot transmit an equal amount of electricity as the proposed 230 to 275 kV cables,Offshore transmission infrastructure,,,Analysis of alternative to utilize lower export cable voltage level,"Technical, Commercial",True,0.7,Contains 1 regulatory phrase(s); Contains 1 constraint type(s); Contains 1 regulatory context(s); Contains 1 numerical constraint(s),231,True
gemini-2.5-pro,§ 285.102,Offshore,160,10,Jurisdictional,"BSEE will require compliance with all applicable laws, regulations, other requirements, and the terms of your lease or grant issued under part 585 or part 586 of this title, and approved plans.",All activities authorized by a lease or grant under part 585 or part 586 on the Outer Continental Shelf (OCS).,,,§ 285.102 (b),legal compliance; safety; environmental protection; resource conservation,True,0.7,Contains 1 mandatory verb(s); Contains 2 constraint type(s); Contains 1 regulatory context(s),193,True
gpt-4o-mini,vi,Offshore,179,33,Technical,"The surveys were also in line with lease requirements and according to specifications described in BOEM’s 'Guidelines for Providing Geological and Geophysical, Hazards, and Archaeological Information Pursuant to 30 CFR Part 585', dated 9-November-2012.",Geological and Geophysical surveys for offshore wind farm development,,,"BOEM’s Guidelines for Providing Geological and Geophysical, Hazards, and Archaeological Information Pursuant to 30 CFR Part 585",geotechnical assessment; environmental impact assessment,True,0.7,Contains 1 mandatory verb(s); Contains 2 constraint type(s); Contains 1 regulatory context(s),252,True
gpt-4o-mini,,Offshore,49,40,Technical,"For those foundation piles and UXO/MEC detonations requiring SFV measurements, LOA Holder must submit its draft 5-year report to NMFS Office of Protected Resources.",Construction phase,,,National Marine Fisheries Service (NMFS),technical standards; construction monitoring,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),164,True
claude-3-haiku-20240307,,Offshore,305,20,Technical,Maximum dredging disturbance is assumed to be within 249 foot (76 meter) wide corridor along the Inshore Export Cable Route,Inshore Export Cable Route,249,foot,"US Wind, Maryland Offshore Wind Project, Indian River Bay, Export Cables Dredging Plans",Technical,True,0.7,Contains 1 regulatory phrase(s); Contains 1 constraint type(s); Contains 1 regulatory context(s); Contains 1 numerical constraint(s),123,True
gpt-4o-mini,,Offshore,44,40,Safety,Any observations of marine mammals must be communicated to PSOs on all nearby survey vessels during concurrent HRG surveys.,HRG surveys using acoustic sources.,,,,marine mammal monitoring; communication protocols,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,123,False
gemini-1.5-pro,78,Unspecified,160,12,Technical,"The substation should be well maintained for the duration of the operating permit. Inoperative components should be repaired, replaced, or removed as quickly as feasible.",Substation,,,BLM 2013,equipment maintenance,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),170,False
gpt-4o-mini,,Offshore,39,40,Technical,PAM operators must be able to test software and hardware functionality prior to operation.,Operational phase,,,,software testing; marine mammal monitoring,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,90,False
claude-3-haiku-20240307,,Offshore,98,26,Environmental,"The Lessee must install bird perching deterrent device(s) on each WTG and OSS, where safety permits, to minimize the attraction of birds that are prone to perching.",Each wind turbine generator (WTG) and offshore substation (OSS),,,BOEM and BSEE approval,Environmental; Safety,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),164,False
gemini-1.5-pro,,Offshore,250,20,Environmental,offshore export cables [must be buried] to the target depth of 3.3 to 9.8 feet (1 to 3 meters),Cable burial depth for offshore export cables,3.3,feet,,cable installation; environmental impact mitigation; electromagnetic fields,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,94,True
claude-3-haiku-20240307,,Offshore,91,26,Jurisdictional,The threat to national security must be resolved to the satisfaction of the DON prior to allowing access to the site or its associated data systems by representatives of any entity and person posing a national security concern or the use of wind turbines or other permanent on-site equipment or associated data systems manufactured by any entity and person posing a national security concern.,Offshore wind farm site and associated data systems,,,Department of the Navy (DON),Safety; National Security,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,392,False
